tipo;numero;anoassinatura;normaNome;ementa;dataassinatura;apelido;origem;origem_tipo;origem_numero;origem_ano;autor;partido;uf;link_origem;classe;classe_extra;url;index;simbólica;simbólica_tipo;competencia_exclusiva;controle
LEI-n;15291;2025;Lei nº 15.291 de 19/12/2025;Dispõe sobre a transformação de cargos vagos no quadro permanente do Tribunal Regional do Trabalho da 23ª Região, sem aumento de despesas.;22/12/2025;;PL 3292/2025;PL;3292;2025;Tribunal Superior do Trabalho;BR;BR;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-3292-2025;VAZIO;Serviço Público, Servidor Público e Cargos Públicos;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-12-19;15291@2025-12-19~texto;pt$text-html";"[""TRANSFORMAÇÃO"",""CARGO PUBLICO"",""JUIZ DO TRABALHO SUBSTITUTO"",""DESEMBARGADOR"",""QUADRO DE PESSOAL"",""TRIBUNAL REGIONAL DO TRABALHO (TRT)"",""VIGESIMA TERCEIRA REGIÃO"",""ESTADO DE MATO GROSSO (MT)"",""CRIAÇÃO"",""CARGO EM COMISSÃO"",""FUNÇÃO EM COMISSÃO""]";nao;;sim;sim ok
LEI-n;15290;2025;Lei nº 15.290 de 18/12/2025;Institui o Dia Nacional do Ribeirinho.;19/12/2025;;PL 3738/2021;PL;3738;2021;Senador Jader Barbalho;MDB;PA;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-3738-2021;Honorífico / Data Comemorativa;Honorífico;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-12-18;15290";CRIAÇÃO, Dia Nacional do Ribeirinho, MES, JUNHO .;sim;Data Comemorativa;não;sim ok
LEI-n;15289;2025;Lei nº 15.289 de 18/12/2025;Confere o título de Capital Nacional da Rota do Cacau e do Chocolate ao Município de Ilhéus, no Estado da Bahia.;19/12/2025;;PL 4402/2023;PL;4402;2023;Lídice da Mata;PSB;BA;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-4402-2023;Honorífico / Homenagem;Honorífico;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-12-18;15289";CONCESSÃO, MUNICIPIO, ILHEUS (BA), TITULO, Capital Nacional da Rota do Cacau e do Chocolate .;sim;Capital;não;sim ok
LEI-n;15288;2025;Lei nº 15.288 de 18/12/2025;Altera a Lei nº 8.213, de 24 de julho de 1991, para prever a atuação do Serviço Social nos hospitais públicos.;19/12/2025;;PL 3032/2011 > PL 3898/2023;PL;3032;2011;Aguinaldo Ribeiro;PP;PB;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-3032-2011;"Política Social / Previdência Social"",""Política Social / Proteção Social / Assistência Social"",""Política Social / Saúde / Saúde Pública";Política Social;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-12-18;15288";ALTERAÇÃO, LEI FEDERAL, PLANO DE BENEFICIOS, PREVIDENCIA SOCIAL, COMPETENCIA, SERVIÇO SOCIAL, ATUAÇÃO, AMBITO, HOSPITAL, CARATER PUBLICO, OBJETIVO, ORIENTAÇÃO, DIREITOS, PACIENTE, SEGURADO, SITUAÇÃO, INCAPACIDADE .;nao;;não;sim ok
LEI-n;15287;2025;Lei nº 15.287 de 18/12/2025;Institui o Dia Nacional da Conscientização sobre a Agenesia de Membros.;19/12/2025;;PL 3506/2020;PL;3506;2020;Julio Cesar Ribeiro;REPUBLICANOS;DF;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-3506-2020;Honorífico / Data Comemorativa;Data Comemorativa;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-12-18;15287";CRIAÇÃO, Dia Nacional da Conscientização sobre a Agenesia de Membros, MES, AGOSTO .;sim;Data Comemorativa;não;sim ok
LEI-n;15286;2025;Lei nº 15.286 de 18/12/2025;Inclui no calendário turístico oficial do País o evento Carnatal, no Município de Natal, no Estado do Rio Grande do Norte.;19/12/2025;;PL 3034/2023;PL;3034;2023;Paulinho Freire;UNIÃO;RN;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-3034-2023;Economia e Desenvolvimento / Indústria, Comércio e Serviços / Turismo;Turismo;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-12-18;15286";INCLUSÃO, CALENDARIO, TURISMO, EVENTO, CARNAVAL, MUNICIPIO, NATAL (RN) .;sim;Data Comemorativa;não;sim ok
LEI-n;15285;2025;Lei nº 15.285 de 18/12/2025;Altera a Lei nº 11.416, de 15 de dezembro de 2006, para dispor sobre a especialidade de polícia judicial no âmbito das carreiras do quadro permanente de servidores do Poder Judiciário.;19/12/2025;;PL 2447/2022;PL;2447;2022;Supremo Tribunal Federal;BR;BR;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-2447-2022;"Administração Pública / Organização Administrativa / Cargos e Funções Públicos"",""Organização do Estado / Poder Judiciário";Serviço Público, Servidor Público e Cargos Públicos;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-12-18;15285";ALTERAÇÃO, LEI FEDERAL, QUADRO DE PESSOAL, JUDICIARIO, DEFINIÇÃO, COMPETENCIA, CARGO PUBLICO, ESPECIALIDADE, ATIVIDADE POLICIAL, GARANTIA, PORTE DE ARMA, PROIBIÇÃO, RECEBIMENTO, GRATIFICAÇÃO DE ATIVIDADE, HIPOTESE, EXERCICIO, FUNÇÃO EM COMISSÃO, CARGO EM COMISSÃO .;nao;;sim;sim ok
LEI-n;15284;2025;Lei nº 15.284 de 18/12/2025;Altera a Lei nº 11.664, de 29 de abril de 2008, para assegurar a todas as mulheres a partir dos 40 (quarenta) anos de idade o direito à realização do exame de mamografia.;19/12/2025;;PL 499/2025 > PL 499/2025 (Substitutivo-CD);PL;499;2025;Senador Plínio Valério;PSDB;AM;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-499-2025;"Política Social / Proteção Social / Mulheres"",""Política Social / Saúde / Saúde Pública";Política Social;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-12-18;15284";ALTERAÇÃO, LEI FEDERAL, GARANTIA, PREVENÇÃO, DIAGNOSTICO, TRATAMENTO, CANCER, AMBITO, SISTEMA UNICO DE SAUDE (SUS), DIREITOS, MULHER, CRITERIOS, IDADE, REALIZAÇÃO, EXAME MEDICO .;nao;;não;sim ok
LEI-n;15283;2025;Lei nº 15.283 de 18/12/2025;Dispõe sobre a regulamentação da profissão de marinheiro profissional de esporte e recreio.;19/12/2025;;PL 5812/2013 > Projeto de Lei da Câmara nº 25/2018;PL;5812;2013;FERNANDO JORDÃO;MDB;RJ;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-5812-2013;Política Social / Trabalho e Emprego / Regulamentação Profissional;Trabalho e Emprego;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-12-18;15283";REGULAMENTAÇÃO, EXERCICIO PROFISSIONAL, MARINHEIRO, ATIVIDADE PROFISSIONAL, ESPORTE, LAZER, CONDUTOR, EMBARCAÇÃO, ESPORTE AQUATICO .;nao;;não;sim ok
LEI-n;15282;2025;Lei nº 15.282 de 09/12/2025;Isenta a Empresa Brasileira de Pesquisa Agropecuária (Embrapa) do pagamento de taxas e de contribuições por serviços prestados, cobradas pelos órgãos reguladores, incidentes sobre os seus pedidos de registro e proteção de experimentos de pesquisa, produtos e tecnologias geradas.;10/12/2025;;PL 2694/2021 > Veto nº 31/2025;PL;2694;2021;Senador Plínio Valério;PSDB;AM;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-2694-2021;"Economia e Desenvolvimento / Tributos / Desoneração Fiscal"",""Administração Pública / Organização Administrativa / Administração Pública Indireta"",""Economia e Desenvolvimento / Agropecuária e Abastecimento";Agropecuária, Abastecimento, Agricultura e Pesca;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-12-09;15282";ISENÇÃO, EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA (EMBRAPA), PAGAMENTO, TAXAS, CONTRIBUIÇÃO, Serviço Nacional de Proteção de Cultivares (SNPC), INSTITUTO NACIONAL DE PROPRIEDADE INDUSTRIAL (INPI), INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVAVEIS (IBAMA), AGENCIA NACIONAL DE VIGILANCIA SANITARIA (ANVISA), SERVIÇO, PEDIDO, REGISTRO, PROTEÇÃO, EXPERIENCIA, PESQUISA, PRODUTO, TECNOLOGIA, EXIGENCIA, APRESENTAÇÃO, DOCUMENTAÇÃO .;nao;;não;sim ok
LEI-n;15281;2025;Lei nº 15.281 de 05/12/2025;Altera a Lei nº 11.343, de 23 de agosto de 2006, para dispor sobre a criação de estratégia de saúde direcionada às mulheres alcoolistas.;08/12/2025;;PL 2880/2023;PL;2880;2023;Capitão Alberto Neto;PL;AM;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-2880-2023;"Política Social / Proteção Social / Mulheres"",""Política Social / Saúde / Saúde Pública"",""Política Social / Proteção Social / Assistência Social";Política Social;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-12-05;15281";ALTERAÇÃO, LEI FEDERAL, Sistema Nacional de Políticas Públicas sobre Drogas (Sisnad), CRIAÇÃO, ESTRATEGIA, SAUDE, MULHER, DEPENDENCIA QUIMICA, DEPENDENCIA PSIQUICA, BEBIDA ALCOOLICA, ALCOOL, INTEGRALIDADE, ASSISTENCIA, USUARIO, DEPENDENTE, GESTANTE .;nao;;não;nao okay
LEI-n;15280;2025;Lei nº 15.280 de 05/12/2025;"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para agravar a pena dos crimes contra a dignidade sexual de pessoa vulnerável; o Decreto-Lei nº 3.689, de 3 de outubro de 1941 (Código de Processo Penal), para prever medidas protetivas de urgência a vítimas de crimes contra a dignidade sexual e em situação de especial vulnerabilidade; a Lei nº 7.210, de 11 de julho de 1984 (Lei de Execução Penal), para prever a monitoração eletrônica dos condenados por crime contra a dignidade sexual; a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), para estabelecer mecanismos de proteção a crianças e a adolescentes vítimas de crimes contra a dignidade sexual; e a Lei nº 13.146, de 6 de julho de 2015 (Estatuto da Pessoa com Deficiência), para assegurar assistência psicológica e social especializada às pessoas com deficiência vítimas de crimes contra a dignidade sexual e a suas famílias.";08/12/2025;;PL 2810/2025 > PL 2810/2025 (Substitutivo-CD);PL;2810;2025;Senadora Margareth Buzetti;PSD;MT;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-2810-2025;"Jurídico / Direito Penal e Penitenciário"",""Jurídico / Processo / Processo Penal"",""Política Social / Proteção Social / Pessoas com Deficiência"",""Política Social / Proteção Social / Crianças e Adolescentes";Jurídico;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-12-05;15280";ALTERAÇÃO, DECRETO LEI FEDERAL, CODIGO PENAL, TIPICIDADE, CRIME, AUMENTO, PENA, CRIME CONTRA A DIGNIDADE SEXUAL, ESTUPRO DE VULNERAVEL, CORRUPÇÃO DE MENORES, EXPLORAÇÃO SEXUAL, PROSTITUIÇÃO, VITIMA, MENOR, VULNERAVEL, DESCUMPRIMENTO, MEDIDA PROTETIVA, COMPETENCIA, JUIZ, MAGISTRADO, FIXAÇÃO, FIANÇA, PRISÃO EM FLAGRANTE .;nao;;não;nao okay
LEI-n;15279;2025;Lei nº 15.279 de 02/12/2025;Estabelece a isenção de tributos federais para a doação de medicamentos aos órgãos da administração direta e indireta da União, dos Estados, do Distrito Federal e dos Municípios, e às entidades reconhecidas como de utilidade pública.;03/12/2025;;PL 4719/2020 > PL 4719/2020 (Emenda-CD);PL;4719;2020;General Peternelli;UNIÃO;SP;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-4719-2020;"Economia e Desenvolvimento / Tributos / Desoneração Fiscal"",""Economia e Desenvolvimento / Tributos / Imposto sobre Produtos Industrializados (IPI)"",""Economia e Desenvolvimento / Tributos / Contribuição Social"",""Política Social / Saúde / Saúde Pública";Economia e Tributos;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-12-02;15279";ISENÇÃO, TRIBUTOS, DOAÇÃO, MEDICAMENTOS, AMBITO, ADMINISTRAÇÃO DIRETA, ADMINISTRAÇÃO INDIRETA, UNIÃO FEDERAL, ESTADOS, DISTRITO FEDERAL (DF), MUNICIPIOS, ENTIDADE, RECONHECIMENTO, UTILIDADE PUBLICA, DEFINIÇÃO, ABRANGENCIA, PROGRAMA DE INTEGRAÇÃO SOCIAL E PROGRAMA DE FORMAÇÃO DO PATRIMONIO DO SERVIDOR PUBLICO (PIS-PASEP), CONTRIBUIÇÃO PARA FINANCIAMENTO DA SEGURIDADE SOCIAL (COFINS), IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS (IPI), CUMPRIMENTO, REQUISITOS, AUTORIZAÇÃO, PROIBIÇÃO, DONATARIO, PESSOA FISICA .;nao;;não;sim ok
LEI-n;15278;2025;Lei nº 15.278 de 01/12/2025;Altera o Anexo V à Lei nº 15.121, de 10 de abril de 2025, que estima a receita e fixa a despesa da União para o exercício financeiro de 2025.;01/12/2025;;PLN 31/2025;PLN;31;2025;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/171668;Orçamento Público / Orçamento Anual / Alteração da Lei Orçamentária Anual;Orçamento;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-12-01;15278";ALTERAÇÃO, ANEXO, LEI ORÇAMENTARIA ANUAL (LOA), FIXAÇÃO, RECEITA, DESPESA, UNIÃO FEDERAL, EXERCICIO FINANCEIRO, ORÇAMENTO FISCAL, ORÇAMENTO DA SEGURIDADE SOCIAL, ORÇAMENTO DE INVESTIMENTO .;nao;;sim;sim ok
LEI-n;15277;2025;Lei nº 15.277 de 01/12/2025;Abre ao Orçamento da Seguridade Social da União, em favor dos Ministérios da Previdência Social e do Desenvolvimento e Assistência Social, Família e Combate à Fome, crédito suplementar no valor de R$ 34.328.328.634,00, para reforço de dotações constantes da Lei Orçamentária vigente, e dá outras providências.;01/12/2025;;PLN 14/2025;PLN;14;2025;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/170201;Orçamento Público / Crédito Adicional / Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-12-01;15277";CREDITO SUPLEMENTAR, ORÇAMENTO DA SEGURIDADE SOCIAL, UNIÃO FEDERAL, DESTINAÇÃO, MINISTERIO DA PREVIDENCIA SOCIAL (MPS), MINISTERIO DO DESENVOLVIMENTO E ASSISTENCIA SOCIAL, FAMILIA E COMBATE A FOME .;nao;;sim;sim ok
LEI-n;15276;2025;Lei nº 15.276 de 28/11/2025;Altera a Lei nº 9.394, de 20 de dezembro de 1996 (Lei de Diretrizes e Bases da Educação Nacional), e a Lei nº 11.947, de 16 de junho de 2009, para garantir o acesso a água potável nas instituições de ensino.;01/12/2025;;PL 5696/2023 > Veto nº 43/2025;PL;5696;2023;Amom Mandel;CIDADANIA;AM;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-5696-2023;"Política Social / Educação"",""Política Social / Saúde / Saneamento Básico";Política Social;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-11-28;15276";ALTERAÇÃO, LEI DE DIRETRIZES E BASES DA EDUCAÇÃO NACIONAL, DIRETRIZ, GARANTIA, ACESSO, AGUA POTAVEL, INFRAESTRUTURA, SANEAMENTO BASICO, ESTABELECIMENTO DE ENSINO .;nao;;não;sim ok
LEI-n;15275;2025;Lei nº 15.275 de 26/11/2025;Cria a Rota Turística das Serras Gerais do Tocantins, no Estado do Tocantins.;27/11/2025;;PL 1779/2023;PL;1779;2023;Ricardo Ayres;REPUBLICANOS;TO;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-1779-2023;Economia e Desenvolvimento / Indústria, Comércio e Serviços / Turismo;Turismo;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-11-26;15275";CRIAÇÃO, ROTA, PATRIMONIO TURISTICO, ESTADO DO TOCANTINS (TO), OBJETIVO, DESENVOLVIMENTO, ATIVIDADE, TURISMO, HISTORIA, NATUREZA, MUNICIPIOS, ALMAS (TO), ARRAIAS (TO), AURORA DO TOCANTINS (TO), DIANOPOLIS (TO), LAVANDEIRA (TO), NATIVIDADE (TO), PINDORAMA DO TOCANTINS (TO), PARANA (TO), RIO DA CONCEIÇÃO (TO), TAGUATINGA (TO) .;sim;Simbolos, Selos e Titulos;não;sim ok
LEI-n;15274;2025;Lei nº 15.274 de 26/11/2025;Cria a Rota Turística do Capim Dourado, no Estado do Tocantins.;27/11/2025;;PL 1778/2023;PL;1778;2023;Ricardo Ayres;REPUBLICANOS;TO;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-1778-2023;Economia e Desenvolvimento / Indústria, Comércio e Serviços / Turismo;Turismo;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-11-26;15274";CRIAÇÃO, ROTA, PATRIMONIO TURISTICO, ESTADO DO TOCANTINS (TO), OBJETIVO, DESENVOLVIMENTO, ATIVIDADE, TURISMO, MUNICIPIOS, ALMAS (TO), LAGOA DO TOCANTINS (TO), LIZARDA (TO), MATEIROS (TO), NOVO ACORDO (TO), PONTE ALTA DO TOCANTINS (TO), RIO DA CONCEIÇÃO (TO), RIO SONO (TO), SANTA TEREZA DO TOCANTINS (TO), PINDORAMA DO TOCANTINS (TO), SÃO FELIX DO TOCANTINS (TO) .;sim;Simbolos, Selos e Titulos;não;sim ok
LEI-n;15273;2025;Lei nº 15.273 de 26/11/2025;Altera a Lei nº 8.256, de 25 de novembro de 1991, para incluir o Município de Pacaraima, no Estado de Roraima, na Área de Livre Comércio de Boa Vista (ALCBV).;27/11/2025;;PL 6579/2019;PL;6579;2019;Senador Mecias de Jesus;REPUBLICANOS;RR;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-6579-2019;"Economia e Desenvolvimento / Desenvolvimento Regional"",""Economia e Desenvolvimento / Tributos / Desoneração Fiscal"",""Economia e Desenvolvimento / Indústria, Comércio e Serviços / Comércio";Comércio, Serviços e Indústria;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-11-26;15273";ALTERAÇÃO, LEI FEDERAL, INCLUSÃO, PACARAIMA (RR), AREA DE LIVRE COMERCIO, BOA VISTA (RR), BONFIM (RR), OBJETIVO, DESENVOLVIMENTO ECONOMICO, RELAÇÃO, PAIS ESTRANGEIRO, IMPORTAÇÃO, EXPORTAÇÃO, REGIME FISCAL .;nao;;não;nao okay
LEI-n;15272;2025;Lei nº 15.272 de 26/11/2025;Altera o Decreto-Lei nº 3.689, de 3 de outubro de 1941 (Código de Processo Penal), para dispor sobre as circunstâncias que recomendam a conversão da prisão em flagrante em preventiva, sobre a coleta de material biológico para obtenção e armazenamento do perfil genético do custodiado e sobre os critérios para aferição da periculosidade do agente para concessão de prisão preventiva, inclusive quando da audiência de custódia.;27/11/2025;;PL 226/2024 > PL 226/2024 (Substitutivo-CD);PL;226;2024;Senador Flávio Dino;PSB;MA;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-226-2024;Jurídico / Processo / Processo Penal;Jurídico;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-11-26;15272";ALTERAÇÃO, CODIGO DE PROCESSO PENAL, CIRCUNSTANCIAS, RECOMENDAÇÃO, CONVERSÃO, PRISÃO EM FLAGRANTE, PRISÃO PREVENTIVA, CRITERIOS, OBRIGATORIEDADE, FUNDAMENTAÇÃO, CRIME, VIOLENCIA, AMEAÇA GRAVE, CRIME CONTRA A DIGNIDADE SEXUAL, ORGANIZAÇÃO CRIMINOSA, ARMA DE FOGO, CRIME HEDIONDO, MINISTERIO PUBLICO, AUTORIDADE POLICIAL, PEDIDO, JUIZO, COLETA, MATERIAL BIOLOGICO, GENETICA, PREFERENCIA, AUDIENCIA DE CUSTODIA, REQUISITOS, AFERIÇÃO, PERICULOSIDADE, RISCOS, ORDEM PUBLICA, HIPOTESE .;nao;;não;sim ok
LEI-n;15271;2025;Lei nº 15.271 de 26/11/2025;"Dispõe sobre a isenção da cobrança da taxa de verificação inicial e subsequente de taxímetro; institui o Dia Nacional do Taxista; altera a Lei nº 12.468, de 26 de agosto de 2011, para dispor sobre cessão de direitos decorrentes da outorga concedida para exploração do serviço de táxi e para permitir a realização de cursos na modalidade a distância; altera a Lei nº 11.771, de 17 de setembro de 2008, para incluir taxistas e cooperativas de táxi no Cadastro de Prestadores de Serviços Turísticos; e altera a Lei nº 12.587, de 3 de janeiro de 2012, para revogar os dispositivos que tratam da transferência de titularidade de outorgas concedidas a profissionais taxistas e remetê-los à Lei nº 12.468, de 26 de agosto de 2011.";27/11/2025;;MPV 1305/2025;MPV;1305;2025;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/mpv-1305-2025;"Política Social / Trabalho e Emprego / Regulamentação Profissional"",""Administração Pública / Organização Administrativa / Administração Pública Indireta"",""Economia e Desenvolvimento / Indústria, Comércio e Serviços / Turismo"",""Honorífico / Data Comemorativa";Administração Pública;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-11-26;15271";ISENÇÃO, COBRANÇA, TAXA, TAXIMETRO, FIXAÇÃO, PRAZO, COMPETENCIA, INSTITUTO NACIONAL DE METROLOGIA NORMALIZAÇÃO E QUALIDADE INDUSTRIAL (INMETRO), CRIAÇÃO, Dia Nacional do Taxista .;nao;Data Comemorativa;não;sim ok
LEI-n;15270;2025;Lei nº 15.270 de 26/11/2025;"Altera a Lei nº 9.250, de 26 de dezembro de 1995, e a Lei nº 9.249, de 26 de dezembro de 1995, para instituir a redução do imposto sobre a renda devido nas bases de cálculo mensal e anual e a tributação mínima para as pessoas físicas que auferem altas rendas; e dá outras providências.";27/11/2025;;PL 1087/2025;PL;1087;2025;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-1087-2025;Economia e Desenvolvimento / Tributos / Imposto de Renda (IR);Economia e Tributos;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2025-11-26;15270";ALTERAÇÃO, LEI FEDERAL, REDUÇÃO, TRIBUTAÇÃO, IMPOSTO DE RENDA, PESSOA FISICA, BASE DE CALCULO, RENDIMENTO TRIBUTAVEL, TABELA, FIXAÇÃO, VALORES, LIMITAÇÃO, ALIQUOTA PROGRESSIVA, INCIDENCIA, DECIMO TERCEIRO SALARIO, APLICAÇÃO, ALIQUOTA, RENDA MENSAL, ALTA RENDA, PAGAMENTO, EMPREGO, ENTREGA, LUCRO, DIVIDENDOS, RETENÇÃO NA FONTE, PROIBIÇÃO, DEDUÇÃO, AFERIÇÃO, RENDA LIQUIDA ANUAL, CRITERIOS, HIPOTESE, AJUSTE, RENDIMENTO, PREVISÃO, COMPENSAÇÃO, RECEITA, ESTADOS, DISTRITO FEDERAL (DF), MUNICIPIOS, AUMENTO, FUNDO DE PARTICIPAÇÃO DOS ESTADOS E DO DISTRITO FEDERAL (FPE), FUNDO DE PARTICIPAÇÃO DOS MUNICIPIOS (FPM), EXCEDENTE, UNIÃO FEDERAL, Contribuição Social sobre Bens e Serviços (CBS), PREVISÃO ANUAL, POLITICA NACIONAL, ATUALIZAÇÃO .;nao;;não;sim ok
